,product_name,product_desc,product_type,product_rating,num_reviews,customizations,metadata
https://www.saatva.com/furniture/cirrus-bedroom-rug,Cirrus Handcrafted Bedroom Rug,A contemporary & versatile rug with timeless appeal,furniture,,0,{'bedroom+rugs_None_None': 2445},"{'product_info': ""NEW\nCirrus Handcrafted Bedroom Rug\nA contemporary & versatile rug with timeless appeal\nWe’re the best reviewed sleep brand since 2010\n$1,595\n$1,295\nSAVE $300\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nIvory\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nAdd a dose of relaxed luxury & comfort to any space with the handwoven Cirrus rug. It boasts a soft, heathered design and low-maintenance durability.\nSubtotal\n$1,595$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
https://www.saatva.com/furniture/navi-bedroom-rug,Navi Handcrafted Bedroom Rug,A cozy & on-trend rug with a shearling look,furniture,,0,{'bedroom+rugs_None_None': 1995},"{'product_info': ""NEW\nNavi Handcrafted Bedroom Rug\nA cozy & on-trend rug with a shearling look\nWe’re the best reviewed sleep brand since 2010\n$1,395\n$1,195\nSAVE $200\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nIvory\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nThe hand-loomed Navi area rug boasts a soft, inviting texture that feels great against the feet. Its plush, textural design is durably trimmed with flatwoven heathered edges.\nSubtotal\n$1,395$1,195\nAs low as $67/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
https://www.saatva.com/furniture/halle,Halle,A streamlined and sophisticated platform bed frame,furniture,,0,"{'platform+bed+frames_king_linen': 1695, 'platform+bed+frames_king_velvet': 1695, 'platform+bed+frames_queen_linen': 1495, 'platform+bed+frames_queen_velvet': 1495, 'platform+bed+frames_cal+king_linen': 1695, 'platform+bed+frames_cal+king_velvet': 1695, 'bedroom+rugs_None_None': 1695}","{'product_info': 'Halle\nA streamlined and sophisticated platform bed frame\nWe’re the best reviewed sleep brand since 2010\n$1,795\n$1,495\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,795\nKing\nCal King\n$1,995\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nBoth contemporary and timeless like the German city it’s named after, the Halle bed frame is all about distinguished design. Its extra plush yet unadorned headboard is a balance of minimalism and luxurious comfort.\nNo foundation or box spring required.\nSubtotal\n$1,795$1,495\nAs low as $84/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nSolid platform support base lifts up vertically, perfect for smaller spaces\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/rhone-storage-bench,Rhone Storage Bench,A refined update to the classic storage bench,furniture,,0,"{'benches+ottomans_None_linen': 995, 'benches+ottomans_None_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Rhone Storage Bench\nA refined update to the classic storage bench\nWe’re the best reviewed sleep brand since 2010\n$1,195\n$995\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nAdd elegant seating and storage to your bedroom with the timeless Rhone bench. Designed to pair perfectly with our upholstered bed frames.\nSubtotal\n$1,195$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to fit at the foot of both queen & king-size beds\nReinforced, high-quality hinge hardware\nUpholstered in high-quality fabrics with no chemical additives\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nTufted seat cushion\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/terna-bedroom-rug,Terna Handcrafted Bedroom Rug,A dimensional area rug brimming with global-inspired style,furniture,,0,{'bedroom+rugs_None_None': 1495},"{'product_info': ""NEW\nTerna Handcrafted Bedroom Rug\nA dimensional area rug brimming with global-inspired style\nWe’re the best reviewed sleep brand since 2010\n$995\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nIvory\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nThe lively geometric pattern on our Terna rug adds interest to any contemporary space. Its ultra-plush & durable hand-tufted construction creates an eye-catching pattern that ties the room together.\nSubtotal\n$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
https://www.saatva.com/furniture/valencia,Valencia,A classic yet contemporary platform bed frame,furniture,,0,"{'platform+bed+frames_king_linen': 1595, 'platform+bed+frames_king_velvet': 1595, 'platform+bed+frames_queen_linen': 1395, 'platform+bed+frames_queen_velvet': 1395, 'platform+bed+frames_cal+king_linen': 1595, 'platform+bed+frames_cal+king_velvet': 1595, 'bedroom+rugs_None_None': 1595}","{'product_info': 'Valencia\nA classic yet contemporary platform bed frame\nWe’re the best reviewed sleep brand since 2010\n$1,695\n$1,395\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,695\nKing\nCal King\n$1,895\nSELECT FABRIC\nGraphite Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nThe port city of Valencia is known for blending classic design with the contemporary, much like this elegant platform bed. Its deep channel tufting transforms your bedroom into the most inviting, stay-in-bed retreat.\nNo foundation or box spring required\nSubtotal\n$1,695$1,395\nAs low as $78/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/rhodes,Rhodes,An update to our bestselling Santorini with a taller headboard,furniture,,0,"{'platform+bed+frames_king_linen': 1395, 'platform+bed+frames_king_velvet': 1395, 'platform+bed+frames_queen_linen': 1295, 'platform+bed+frames_queen_velvet': 1295, 'platform+bed+frames_cal+king_linen': 1395, 'platform+bed+frames_cal+king_velvet': 1395, 'bedroom+rugs_None_None': 1395}","{'product_info': 'NEW\nRhodes\nAn update to our bestselling Santorini with a taller headboard\nWe’re the best reviewed sleep brand since 2010\n$1,495\n$1,295\nSAVE $200\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,495\nKing\nCal King\n$1,695\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nThe Rhodes is a companion bed frame to our ever-popular Santorini. It boasts the same sleek, sophisticated lines, updated with a taller headboard and modern matte brass legs.\nNo foundation or box spring required.\nSubtotal\n$1,495$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium finished plywood slats for long-lasting support\nFortified bolts and brackets to keep attachment points stable and durable\nMultiple support feet and vertical center support adds stability to the slats\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/halle-storage-platform-bed,Halle Storage Platform,A minimal yet sophisticated platform bed with storage,furniture,,0,"{'platform+bed+frames_king_linen': 1396, 'platform+bed+frames_king_velvet': 1396, 'platform+bed+frames_queen_linen': 1295, 'platform+bed+frames_queen_velvet': 1295, 'platform+bed+frames_cal+king_linen': 1396, 'platform+bed+frames_cal+king_velvet': 1396, 'bedroom+rugs_None_None': 1396}","{'product_info': 'NEW\nHalle Storage Platform\nA minimal yet sophisticated platform bed with storage\n0.0 star rating\nWrite a review\n$1,495\n$1,295\nSAVE $200\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,495\nKing\nCal King\n$1,696\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nThis streamlined update to our contemporary and timeless Halle bed frame has the added convenience of ample storage under its platform. Perfect for small spaces with limited storage.\nNo foundation or box spring required.\nSubtotal\n$1,495$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nHydraulic assist mechanism with safety locks for easy lifting and closing with a handle at the foot of the bed\nAmple storage space, perfect for extra bedding, pillows & seasonal clothing\nStorage cavity with vertical divider and base platforms keep your things organized and off the floor\nSolid platform support base lifts up vertically, perfect for smaller spaces\nFortified bolts and brackets to keep attachment points stable and durable\nDimensions (Exterior)\nDimensions (Interior storage)\nFrame Compatibility'}"
https://www.saatva.com/furniture/amalfi-platform-bed,Amalfi Platform,A tastefully simple and timeless platform bed frame (no headboard),furniture,,0,"{'platform+bed+frames_king_linen': 995, 'platform+bed+frames_king_velvet': 995, 'platform+bed+frames_queen_linen': 895, 'platform+bed+frames_queen_velvet': 895, 'platform+bed+frames_cal+king_linen': 995, 'platform+bed+frames_cal+king_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Amalfi Platform\nA tastefully simple and timeless platform bed frame (no headboard)\nWe’re the best reviewed sleep brand since 2010\n$895\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$895\nKing\nCal King\n$995\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nInspired by its Mediterranean namesake, the Amalfi platform bed exudes a relaxed style that lends itself well to both dressed-up and dressed-down spaces.\nNo foundation or box spring required.\nSubtotal\n$895\nAs low as $50/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/lena-cushioned-bench,Lena Cushioned Bench,A sophisticated bedroom bench with a modern yet classic feel,furniture,,0,"{'benches+ottomans_None_linen': 995, 'benches+ottomans_None_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Lena Cushioned Bench\nA sophisticated bedroom bench with a modern yet classic feel\nWe’re the best reviewed sleep brand since 2010\n$1,195\n$995\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nThe Lena Bench is designed to seamlessly pair with any of our designer bed frames. Whether placed at the foot of the bed or accenting a window, it adds plush seating that complements any decor.\nSubtotal\n$1,195$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to fit at the foot of both queen & king-size beds\nUpholstered in high-quality fabrics with no chemical additives\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nDown-filled seat cushion\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/myra-bedroom-rug,Myra Handcrafted Bedroom Rug,A handsomely modern rug with a sophisticated yet subtle striped design,furniture,,0,{'bedroom+rugs_None_None': 2445},"{'product_info': ""NEW\nMyra Handcrafted Bedroom Rug\nA handsomely modern rug with a sophisticated yet subtle striped design\nWe’re the best reviewed sleep brand since 2010\n$1,595\n$1,295\nSAVE $300\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nIvory\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nAdd an elemental accent to any space with this durably hand-loomed, double-back area rug. The cut and looped pile creates a rich striped pattern for added texture and depth.\nSubtotal\n$1,595$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
https://www.saatva.com/furniture/adjustable-base,Saatva Adjustable Base,Our premium adjustable base for customized comfort,furniture,,0,"{'adjustable+bases_king_None': 1445, 'adjustable+bases_queen_None': 1045, 'adjustable+bases_split+king_None': 1790, 'adjustable+bases_cal+king_None': 1445, 'adjustable+bases_twin+xl_None': 845, 'bedroom+rugs_None_None': 1790}","{'product_info': 'Saatva Adjustable Base\nOur premium adjustable base for customized comfort\nWe’re the best reviewed sleep brand since 2010\n$1,245\n$1,045\nSAVE $200\nSELECT SIZE\nSpecs\nSelect Size\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,245\nSplit King\n$2,090\nCal King\n$1,745\nSelect Quantity\n1\n2\n3\n4\n5\n1\n4\n5\nRaise the head and foot of your mattress to get in perfect position for weightless, effortless sleep. Also perfect for reading, working, or just relaxing in bed.\nSubtotal\n$1,245$1,045\nAs low as $59/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\nFree in-room delivery & setup\nLearn More\n24/7 customer service\n10-year warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nElevates head and feet for customized comfort\nEasy-to-use wireless remote control\nQuiet and discreet motor is housed away from sight to keep you peaceful and clutter free\nBuilt-in remote flashlight lights your path at night\nZero-clearance design allows the base to be used without legs on platform bases\nSlim profile virtually disappears underneath the mattress\n* Adjustable bases are lifestyle products and are NOT eligible for returns or exchanges.\nDimensions\nCompatibility'}"
https://www.saatva.com/furniture/luna-swivel-chair,Luna Swivel Chair,A stylish bedroom chair with an inviting silhouette,furniture,,0,"{'chairs_None_linen': 945, 'chairs_None_velvet': 945, 'bedroom+rugs_None_None': 945}","{'product_info': 'Luna Swivel Chair\nA stylish bedroom chair with an inviting silhouette\nWe’re the best reviewed sleep brand since 2010\n$1,145\n$945\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nAdd versatile, luxurious seating to your bedroom or living space with the Luna’s soft curves and sleek, compact shape.\nSubtotal\n$1,145$945\nAs low as $53/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to pair with Saatva bed frames & bed benches\nExtra-wide, deep sink-in seat for plush comfort\nUpholstered in high-quality fabrics with no chemical additives\nEco-friendly foams that meet the CertiPUR-US® standards for health and environmental safety\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nIndividually handcrafted and upholstered by a skilled craftsperson\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/cassis,Cassis,A sculptural platform bed frame that’s all about elegant comfort,furniture,,0,"{'platform+bed+frames_king_linen': 2095, 'platform+bed+frames_king_velvet': 2095, 'platform+bed+frames_queen_linen': 1895, 'platform+bed+frames_queen_velvet': 1895, 'platform+bed+frames_cal+king_linen': 2095, 'platform+bed+frames_cal+king_velvet': 2095, 'bedroom+rugs_None_None': 2095}","{'product_info': 'NEW\nCassis\nA sculptural platform bed frame that’s all about elegant comfort\nWe’re the best reviewed sleep brand since 2010\n$2,195\n$1,895\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$2,195\nKing\nCal King\n$2,395\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nLike the charming coastal town in the South of France from which it derives its name, Cassis boasts a relaxed yet refined comfort. Its organic, sculptural lines and low profile invite you to spend more quality time in bed.\nNo foundation or box spring required.\nSubtotal\n$2,195$1,895\nAs low as $106/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium finished plywood slats for long-lasting support\nFortified bolts and brackets to keep attachment points stable and durable\nMultiple support feet and vertical center support adds stability to the slats\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/halle-with-storage,Halle Storage Bed,A streamlined and sophisticated bed frame with storage,furniture,,0,"{'platform+bed+frames_king_velvet': 2095, 'platform+bed+frames_queen_velvet': 1895, 'platform+bed+frames_cal+king_velvet': 2095, 'bedroom+rugs_None_None': 2095}","{'product_info': 'NEW\nHalle Storage Bed\nA streamlined and sophisticated bed frame with storage\nWe’re the best reviewed sleep brand since 2010\n$2,195\n$1,895\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$2,195\nKing\nCal King\n$2,395\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nThis update to our contemporary and timeless Halle bed frame has the added convenience of ample storage under its platform. Perfect for small spaces with limited storage.\n\nIts extra plush yet unadorned headboard is a balance of minimalism and luxurious comfort.\nNo foundation or box spring required.\nSubtotal\n$2,195$1,895\nAs low as $106/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nHydraulic assist mechanism with safety locks for easy lifting and closing with a handle at the foot of the bed\nAmple storage space, perfect for extra bedding, pillows & seasonal clothing\nStorage cavity with vertical divider and base platforms keep your things organized and off the floor\nSolid platform support base lifts up vertically, perfect for smaller spaces\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions (Exterior)\nDimensions (Interior storage)\nFrame Compatibility'}"
https://www.saatva.com/furniture/amalfi,Amalfi,A tastefully grand bed frame with a timeless appeal,furniture,4.6,9,"{'standard+bed+frames_king_linen': 1895, 'standard+bed+frames_king_velvet': 1895, 'standard+bed+frames_queen_linen': 1695, 'standard+bed+frames_queen_velvet': 1695, 'standard+bed+frames_cal+king_linen': 1895, 'standard+bed+frames_cal+king_velvet': 1895, 'bedroom+rugs_None_None': 1895}","{'product_info': 'Amalfi\nA tastefully grand bed frame with a timeless appeal\n4.6 star rating\n9 Reviews\n$1,995\n$1,695\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,995\nKing\nCal King\n$2,195\nSELECT FABRIC\nNatural Linen\nView in Your Space\nAdd Foundation or Adjustable Base\nThe Amalfi’s style is at once grand and relaxed, just like its Mediterranean namesake. With a button-tufted headboard and clean side rails, this bed is versatile enough to work in a dressed-up or dressed-down space.\nFoundation or box spring required.\nSubtotal\n$1,995$1,695\nAs low as $95/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/adamas-bedroom-rug,Adamas Handcrafted Bedroom Rug,A versatile rug with a timelessly stylish pattern,furniture,,0,{'bedroom+rugs_None_None': 2345},"{'product_info': ""NEW\nAdamas Handcrafted Bedroom Rug\nA versatile rug with a timelessly stylish pattern\n0.0 star rating\nWrite a review\n$1,595\n$1,295\nSAVE $300\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nSand\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nThe subtle yet captivating diamond trellis pattern on the Adamas flatweave wool area rug imbues a distinct elegance to any bedroom.\nSubtotal\n$1,595$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
https://www.saatva.com/furniture/lucerne,Lucerne,A plush and elegant platform bed frame with stately simplicity,furniture,,0,"{'platform+bed+frames_king_linen': 1895, 'platform+bed+frames_king_velvet': 1895, 'platform+bed+frames_queen_linen': 1695, 'platform+bed+frames_queen_velvet': 1695, 'platform+bed+frames_cal+king_linen': 1895, 'platform+bed+frames_cal+king_velvet': 1895, 'bedroom+rugs_None_None': 1895}","{'product_info': 'Lucerne\nA plush and elegant platform bed frame with stately simplicity\nWe’re the best reviewed sleep brand since 2010\n$1,995\n$1,695\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,995\nKing\nCal King\n$2,195\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nInspired by the stunning scenery and architecture of the famous Swiss city, Lucerne is a platform bed that exudes a timeless elegance. Anchored by its plush, oversized headboard, this bed frame adds an inviting ambiance to any bedroom.\nNo foundation or box spring required.\nSubtotal\n$1,995$1,695\nAs low as $95/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/marbella,Marbella,A statement-making bed frame with a timeless feel,furniture,,0,"{'standard+bed+frames_king_linen': 1895, 'standard+bed+frames_king_velvet': 1895, 'standard+bed+frames_queen_linen': 1695, 'standard+bed+frames_queen_velvet': 1695, 'standard+bed+frames_cal+king_linen': 1895, 'standard+bed+frames_cal+king_velvet': 1895}","{'product_info': 'Marbella\nA statement-making bed frame with a timeless feel\n5.0 star rating\n8 Reviews\n$1,995\n$1,695\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,995\nKing\nCal King\n$2,195\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Side Panels - $600\nAdd Foundation or Adjustable Base\nCosta del Sol’s hot spot is also a natural retreat, sheltered by the Sierra Blanca mountains. Likewise, the Marbella bed can be a scene-stealer or more laid-back, thanks to optional side panels.\nFoundation or box spring required.\nSubtotal\n$1,995$1,695\nAs low as $95/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nOptional side panels (sold separately) attach to the headboard for dramatic look\nDimensions\n\n\n\nFrame Compatibility'}"
